Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
470979000900,Mattituck-Cutchogue Union Free School District,Suffolk,Union Free,06/30/2018,12,1167,4013051369,14510000,34594755,0,1514883,8496,0,0,0,0,0,0,0,0,0,0,0,0,234498,0,0,0,0,0,0,0,0,0,0,0,0,0,93673,0,0,0,0,0,0,0,19534,119793,46145,146090,0,0,21570,0,0,6100,0,179516,36985053,0,2865290,0,0,0,0,0,0,0,0,0,0,0,0,0,382878,0,0,0,131535,0,0,0,0,0,0,40364756,0,0,0,957873,0,41322629,4173943,859697,0,0,0,0,18305012,924017,1222745,1489997,789047,0,14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435628,0,1616196,0,1443943,5920184,6000,0,122525,3494,0,15658,1875000,853486,40071247,957873
170752000100,Mayfield Central School District,Fulton,Central,06/30/2018,12,900,469805719,16820000,6394352,0,1128149,0,0,15571,0,0,0,0,0,0,0,0,0,0,134223,0,0,0,0,0,0,0,0,0,2791,0,0,0,0,0,0,0,0,0,0,0,0,5397,58232,126398,0,0,0,0,0,550,0,651958,8517621,0,9690508,0,0,0,0,0,0,0,0,0,0,0,0,0,582335,0,0,0,369771,0,0,0,0,0,0,19160235,0,205000,0,38682,0,19403917,6535894,521296,0,0,0,0,8660710,491828,432889,942559,242880,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264634,0,562821,0,567863,3671444,0,0,43221,855,0,83897,465000,310826,23799167,38682
110720400400,McGraw Central School District,Cortland,Central,06/30/2018,12,534,165969377,5004400,2437149,0,605724,18789,0,8101,0,0,0,0,0,0,0,0,0,0,3284,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,172,2593,5993,116544,0,0,38122,0,0,1500,0,199124,3437209,0,8394321,0,0,0,0,0,0,0,0,0,0,0,0,0,380803,0,0,0,220720,0,0,0,0,0,0,12433053,0,118600,0,134234,0,12685887,920899,512308,0,0,0,0,5563979,972244,340591,551991,126369,0,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111619,0,406995,0,382904,1455167,0,0,51678,0,0,80537,643600,124533,12250238,134234
410529000000,Mechanicville City School District,Saratoga,City Public School,06/30/2018,12,1367,823045273,34897527,11333606,0,1557072,186429,0,65805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8907,0,0,0,0,0,0,0,0,0,0,0,0,124008,11517,96820,0,0,15337,0,0,4487,0,623660,14027648,0,11203962,0,0,0,0,0,0,0,0,0,0,0,0,0,596653,0,0,0,287500,0,0,0,0,0,0,26115763,0,327084,0,191267,0,26634114,1961629,783029,0,2062,0,0,17452348,1080511,521675,1490956,363305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347928,0,789529,0,797202,2952384,7191,0,112417,0,0,140213,1620125,604413,31026917,191267
340671300100,Medina Central School District,Orleans,Independent Superintendent,06/30/2018,12,1502,407812550,14250000,6418440,0,2223377,589414,0,25597,0,0,0,0,0,0,0,0,0,0,101928,0,0,0,0,0,0,0,0,0,14168,0,0,0,0,150,0,0,0,0,0,0,0,27089,6769,137503,0,0,0,0,0,18011,0,528665,10091111,0,24507204,0,0,0,0,0,0,0,0,0,0,0,0,0,1019507,0,0,0,655324,0,0,0,0,0,0,36273146,0,0,0,5409115,0,41682261,4537767,822604,0,0,0,0,17902297,1984577,994013,2323290,519665,0,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450473,0,1273731,0,1004891,4221606,0,0,82820,9,0,823132,3415000,571963,40936188,5409115
010918701500,Menands Union Free School District,Albany,Union Free,06/30/2018,12,262,367840839,375000,6259917,0,275794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,73366,138,0,41924,0,0,14230,0,0,9,0,31917,6697334,0,1279379,0,0,0,0,0,0,0,0,0,0,0,0,0,107546,0,0,0,82834,0,0,0,0,0,0,8167093,0,0,0,44889,0,8211982,378485,463823,0,34487,0,0,4828018,304278,183681,704287,33209,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56784,0,254000,0,232440,472004,0,0,13578,0,0,0,375000,26250,8360924,44889
280938602500,Merrick Union Free School District,Nassau,Union Free,06/30/2018,12,1458,2842784615,6699685,34786808,0,3953387,756264,0,3515,0,0,0,0,0,0,0,0,0,0,744826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93306,770,7633,0,0,0,0,0,0,0,1001452,41347961,0,6827664,0,0,0,0,0,0,0,0,0,0,0,0,0,505667,0,0,0,7339,0,0,0,0,0,0,48688631,0,0,0,2280172,0,50968803,4037629,1379564,0,0,0,0,26484314,1192423,1074864,1115831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411964,0,2347878,0,1926631,5001918,0,0,208024,16116,0,27706,1227590,274047,46857155,2280172
350652500100,Mexico Central School District,Oswego,Independent Superintendent,06/30/2018,12,1970,631821714,41473637,10918059,0,2302321,7860000,0,43563,0,0,0,0,0,0,0,0,0,0,116511,0,0,0,0,0,0,0,0,0,11779,0,0,0,0,0,0,0,0,0,0,0,39440,399328,14700,297742,0,0,105732,0,0,4815,0,800335,22914325,0,31543688,0,0,0,0,0,0,0,0,0,0,0,0,0,1175604,0,0,0,786169,0,0,0,0,0,0,56419786,18408637,365000,0,255934,0,75449357,12067729,1187344,0,0,0,0,24951077,2709951,1257047,3410567,904307,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891916,0,1778823,0,1910614,5964591,137934,16702,360536,3522,0,267311,3535000,1807211,63296765,255934
470609601100,Middle Country Central School District,Suffolk,Independent Superintendent,06/30/2018,12,9240,5820370889,121546252,117694213,0,18147547,156592,0,0,0,0,0,0,0,0,0,0,0,0,220677,0,0,0,0,0,0,0,0,0,29230,0,0,0,63034,0,0,0,0,0,0,0,920000,1202774,141339,1557967,0,0,1132216,0,0,42250,0,784487,142092326,0,96311891,0,0,0,0,0,0,0,0,0,0,0,0,0,4031554,0,0,0,2360657,0,0,0,0,0,0,244796428,47000000,0,0,442621,0,292239049,47078571,4010994,0,0,0,0,122030295,6766189,6169377,16046337,1782341,0,53255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994460,0,9162460,0,8683306,35061546,0,226771,1550114,30518,0,971753,6467671,3543306,272629264,442621
430752600100,Middleburgh Central School District,Schoharie,Central,06/30/2018,12,708,447572780,6473900,8381619,0,1264643,0,0,37156,0,0,0,0,0,0,0,0,0,0,202921,0,0,0,0,0,0,0,0,0,30278,0,0,0,0,0,0,0,0,0,0,0,0,15732,3023,110660,0,0,17900,0,0,4180,0,189222,10257334,0,11434488,0,0,0,0,0,0,0,0,0,0,0,0,0,565254,0,0,0,291245,0,0,0,0,0,0,22548321,28400,192100,0,175000,0,22943821,1402584,645741,0,5000,0,0,9248641,986345,533166,1299420,171968,0,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304959,0,712739,0,719525,4705961,22354,0,68115,968,0,1958,1699869,292602,22833434,175000
330530000000,Middletown City School District,Orange,City Public School,06/30/2018,12,7330,2839834362,118144417,67233682,0,6699627,586922,0,585743,0,0,0,1950171,0,0,0,0,0,0,569672,0,0,0,0,0,0,0,0,0,5569,0,0,0,46726,0,0,0,0,0,0,0,0,1397473,152112,351167,0,0,19503,0,0,5944,0,2105527,81709838,0,97732884,0,0,0,0,0,0,0,0,0,0,0,0,0,6862975,0,0,0,4576674,0,0,0,0,0,0,190882371,5640000,6030000,0,3807839,0,206360210,24194748,2661449,0,657208,0,0,99241207,7890872,2620374,8862953,1116204,0,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,16750,0,0,0,0,0,0,0,0,0,0,0,1730971,0,5952065,0,5828580,14386110,18887,10624,895251,27618,147020,789244,13154545,3625721,193840301,3556131
360753200100,Milford Central School District,Otsego,Central,06/30/2018,12,352,281477444,2020000,3511543,0,506926,65026,0,11254,0,0,0,0,0,0,0,0,0,0,67125,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,71413,0,0,0,0,0,1345,0,279699,4518583,0,5646301,0,0,0,0,0,0,0,0,0,0,0,0,0,419873,0,0,0,196276,0,0,0,0,0,0,10781033,0,0,0,55784,0,10836817,791791,506963,0,1324,0,0,4320489,493592,329137,542222,120687,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92596,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,737,0,0,0,0,0,0,0,0,0,0,0,157776,0,252211,0,306084,1977827,0,0,28045,125,0,33615,445000,81943,10486754,55784
130787400100,Millbrook Central School District,Dutchess,Central,06/30/2018,12,919,1579317864,20338086,22541747,0,1156191,0,0,38564,0,0,1202,0,0,0,0,0,0,0,7401,0,0,0,0,0,0,0,0,0,211631,0,0,0,144959,0,0,0,0,0,0,0,42865,48603,0,237068,0,0,0,0,0,61211,0,393166,24884608,53200,6464966,0,0,0,0,0,0,0,0,0,0,0,0,0,366213,5312,0,0,155441,0,0,0,0,0,0,31929740,0,0,0,352162,0,32281902,2155692,971280,0,51881,0,0,13697547,1409619,1103860,2486713,355613,0,46750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301831,0,978962,0,915333,2445999,500,6186,149580,3173,0,1432,1306130,676470,29064551,441589
470909600800,Miller Place Union Free School District,Suffolk,Union Free,06/30/2018,12,2594,1906649333,35200658,39891703,0,5137210,0,0,0,0,0,0,0,0,0,0,0,0,0,129961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234543,18742,548387,0,0,0,0,0,58850,0,847532,46866928,0,21923122,0,0,0,0,0,0,0,0,0,0,0,0,0,1000441,0,0,0,218715,0,0,0,0,0,0,70009206,0,0,0,1093493,0,71102699,10122401,1747957,0,0,0,0,34041173,3601716,2478896,3241249,1117022,0,30030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889776,0,2620378,0,2446386,8450871,23847,10081,381660,3572,0,104222,2574231,1444474,75329942,1093493
280659701000,Mineola Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,2797,4316097600,11260351,72818992,0,6622376,2275627,0,0,0,0,0,0,0,0,0,0,0,0,761752,0,0,0,0,0,0,0,0,0,0,0,0,0,291094,55982,0,0,0,0,0,0,0,181122,1582973,442975,0,0,86753,0,0,5736,0,1121967,86247349,0,7735571,0,0,0,0,0,0,0,0,0,0,0,0,0,1304882,0,0,0,583085,0,0,0,0,0,0,95870887,271564,0,0,8409861,0,104552312,10893595,2234382,0,0,0,0,44700034,4605348,3703544,3799546,1332995,0,8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573551,0,3779095,0,3612271,11204624,18172,69638,315349,16913,0,61400,1940526,468842,94351249,8409861
150753700100,Minerva Central School District,Essex,Central,06/30/2018,12,97,323808511,855000,3440484,0,125221,0,0,4376,0,0,4577,0,0,0,0,0,0,0,10328,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,39260,4305,0,22154,0,217,0,0,0,14532,0,84163,3749684,0,1313399,0,0,0,0,0,0,0,0,0,0,0,0,0,92157,0,0,0,50280,0,0,0,0,0,0,5205520,0,0,0,55000,0,5260520,358157,305544,0,0,0,0,1724679,248864,119738,250427,80727,0,9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0,789,0,0,0,0,0,0,0,0,0,0,0,66075,0,159666,0,159605,914644,0,0,19101,5505,0,115470,120000,43313,4703635,55000
330753900100,Minisink Valley Central School District,Orange,Central,06/30/2018,12,3619,1932498987,56697182,38848230,0,4764853,882173,0,75127,0,0,0,0,0,0,0,0,0,0,67316,0,0,0,0,0,0,0,0,0,10901,0,0,0,0,0,0,9755,0,0,0,0,0,97725,0,765101,0,0,439534,0,0,100,0,1270447,47231262,0,42833076,0,0,0,0,0,0,0,0,0,0,0,0,0,1483755,0,0,0,757024,0,0,0,0,0,0,92305117,0,0,0,316429,0,92621546,10261266,1788756,0,65059,0,0,48121407,3568297,2129636,6463596,1047822,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397574,0,3032860,0,3169574,12103427,0,58799,510541,7495,67336,216896,4981140,2245137,101247993,316429
330654200100,Monroe-Woodbury Central School District,Orange,Independent Superintendent,06/30/2018,12,6758,4505319294,37163346,107198949,0,9103707,157865,0,241319,0,0,0,0,0,0,0,0,0,0,210234,0,0,0,0,0,0,0,0,0,155379,0,0,0,96402,0,0,0,0,0,0,0,177174,609764,970404,2145176,0,0,84701,0,0,22711,0,1025519,122199304,0,51988457,0,0,0,0,0,0,0,0,0,0,0,0,0,4035566,0,0,0,1313445,0,0,0,0,0,0,179536772,0,0,0,2114333,0,181651105,15569320,2236545,0,433847,0,0,83013657,6416272,5519831,11449512,1953599,0,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973423,0,6357943,0,6853814,23528971,21042,249236,1525519,9989,0,2563978,4305275,1488096,176619718,2114332
470925000600,Montauk Union Free School District,Suffolk,Union Free,06/30/2018,12,269,5521345088,0,16622635,0,133882,146382,0,0,0,0,0,0,0,0,0,0,0,0,5646,0,0,0,0,0,0,0,0,0,42533,0,0,0,0,0,0,0,0,0,0,0,0,8847,30000,0,0,0,0,0,0,0,0,61635,17051560,0,907707,0,0,0,0,0,0,0,0,0,0,0,0,0,203904,0,0,0,0,0,0,0,0,0,0,18163171,0,0,0,262669,0,18425840,1357520,566756,0,0,0,0,10221012,283194,406098,1471048,250642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,194979,0,558391,0,510600,1584641,9686,3023,9755,70,0,54969,0,34482,17518866,262669
480682300100,Monticello Central School District,Sullivan,Independent Superintendent,06/30/2018,12,2877,2352134167,11807715,41064162,0,2239431,1001096,0,142231,0,0,0,0,0,0,0,0,0,0,173067,0,0,0,0,0,0,0,0,0,441,0,0,0,33490,0,0,0,0,0,0,0,0,82598,253669,99240,0,0,153996,0,0,12000,0,1932785,47188206,0,37676606,0,0,0,0,0,0,0,0,0,0,0,0,0,3028592,0,0,0,1544046,0,0,0,0,0,0,89437450,0,110000,0,615044,0,90162494,6326363,1465603,0,29140,0,0,47874389,2360436,2609671,4269452,758486,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28897,0,0,0,0,0,0,0,0,0,0,0,1029347,0,3203422,0,2754118,9301661,14669,0,1163986,17674,1339040,548539,3922245,532269,89550257,615797
050754800100,Moravia Central School District,Cayuga,Central,06/30/2018,12,925,534422973,24896373,6994007,0,914060,15333,0,21644,0,0,901,0,0,0,0,0,0,0,93184,0,0,0,0,0,0,0,0,0,5543,0,0,0,0,0,0,6448,0,0,0,0,0,29649,57948,146554,0,0,187,0,0,11386,0,334551,8631395,0,13127879,0,0,0,0,0,0,0,0,0,0,0,0,0,548843,0,0,0,300747,0,0,0,0,0,0,22608864,4238000,0,0,3112808,0,29959672,4248740,762223,0,3263,0,0,9201016,1084441,395327,1084862,519285,0,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249566,0,628665,0,645787,2350386,0,1969,103987,0,0,38242,1960670,601010,23887309,3007808
150755100100,Moriah Central School District,Essex,Central,06/30/2018,12,676,212431798,11444575,3084413,0,883027,0,0,13673,0,0,0,0,0,0,0,0,0,0,69664,0,0,0,0,0,0,0,0,0,39486,0,0,0,0,0,0,0,0,0,0,0,0,6984,7338,28066,0,0,0,0,0,31597,0,222399,4386647,0,12458158,0,0,0,0,0,0,0,0,0,0,0,0,0,585257,0,0,0,323237,0,0,0,0,0,0,17753299,2707172,147243,0,48683,0,20656397,1129353,419445,0,0,0,0,7525658,721235,254644,805571,237866,0,14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194504,0,504254,0,506053,3069322,0,0,34590,0,0,45140,2232536,458141,18157675,48683
360755200100,Morris Central School District,Otsego,Central,06/30/2018,12,322,170645974,3658007,2469173,0,469770,0,0,9532,0,0,0,0,0,0,0,0,0,0,216268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6879,775,69316,0,0,200,0,0,23478,0,276515,3541906,0,6783132,0,0,0,0,0,0,0,0,0,0,0,0,0,780224,0,0,0,159391,0,0,0,0,0,0,11264653,0,0,0,64251,0,11328904,819515,426660,0,0,0,0,4881445,414300,269490,632617,98343,0,28981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111833,0,283493,0,283273,1468112,0,0,48618,2737,0,36934,1130194,134485,11074677,64251
400755300100,Morristown Central School District,St. Lawrence,Central,06/30/2018,12,314,246799611,1405000,3304560,0,454962,0,0,5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50079,5966,63786,0,0,0,0,0,400,0,196711,4081652,0,5109989,0,0,0,0,0,0,0,0,0,0,0,0,0,320514,0,0,0,133608,0,0,0,0,0,0,9645763,0,0,0,119712,0,9765475,1397914,397104,0,0,0,0,4308407,399890,241264,667250,111642,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80150,0,253432,0,246512,1646661,0,0,31244,0,19556,94501,165000,18841,10085668,119712
250725300100,Morrisville-Eaton Central School District,Madison,Central,06/30/2018,12,612,289932894,12664026,3874559,0,672736,51777,0,10946,0,0,0,0,0,0,0,0,0,0,3175,0,0,0,0,0,0,0,0,0,4502,0,0,0,0,0,0,1108,0,0,0,0,3672,39454,14189,117637,0,0,39625,0,0,12486,0,237690,5083556,0,10819293,0,0,0,0,0,0,0,0,0,0,0,0,0,382421,0,0,0,230702,0,0,0,0,0,0,16515972,20,109033,0,387642,0,17012667,2312602,688082,0,2628,0,0,6862623,704936,397360,1218920,213517,0,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265126,0,423618,0,469556,3178591,8259,0,59296,81,0,68061,1565033,184708,18626367,387642
210792000100,Mount Markham Central School District,Herkimer,Central,06/30/2018,12,1038,359162998,16930000,5343558,0,1282146,9439,0,19642,0,0,0,0,0,0,0,0,0,0,5273,0,0,0,0,0,0,0,0,0,14210,0,0,0,0,0,0,0,0,0,0,0,0,22932,0,92595,0,0,13160,0,0,24425,0,616388,7443768,0,18098924,0,0,0,0,0,0,0,0,0,0,0,0,0,662130,0,0,0,46657,0,0,0,0,0,0,26251479,6395000,1685000,0,94880,0,34426359,5211653,676061,0,0,0,0,11028066,596776,595925,1358216,404017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273161,0,628588,0,681861,3999169,0,0,64546,13,0,169895,2330000,761850,28779797,94880
240755500100,Mount Morris Central School District,Livingston,Central,06/30/2018,12,570,153263117,3835000,3394744,0,775194,0,0,8444,0,0,0,0,0,0,0,0,0,0,4090,0,0,0,0,0,0,0,0,0,283,0,0,0,0,609,0,0,0,0,0,0,0,4771,121500,33128,0,0,17020,0,0,2780,0,325645,4688208,0,10376897,0,0,0,0,0,0,0,0,0,0,0,0,0,449431,0,0,0,460563,0,0,0,0,0,0,15975099,990000,1190000,0,640473,0,18795572,1800210,531803,0,0,0,0,7093118,650892,384295,1156437,170671,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129803,0,379797,0,375392,1185362,0,5188,31954,2181,0,154188,2000000,175850,16227891,640473
550655600100,Mount Pleasant Central School District,Westchester,Independent Superintendent,06/30/2018,12,1906,2741166007,16965000,45631058,0,5746932,4029,0,0,0,0,737888,0,0,0,0,0,0,0,163049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,77705,26695,511018,0,100,29401,0,0,11929,0,380533,53321627,0,6448120,0,0,0,0,0,0,0,0,0,0,0,0,0,416431,0,0,0,0,0,0,0,0,0,0,60186178,0,0,0,1659607,0,61845785,10338897,1532429,0,201051,0,0,29317310,1995558,2104289,2614006,1204126,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563761,0,2483438,0,2221585,6056333,0,0,199976,38000,480991,125903,2175000,391788,64056941,1659607
