CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1998,250240000000,City of Oneida,City,Madison,12/31,FX90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,110051,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX910,"Unreserved Fund Balance Appropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,86339,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,1606642,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,168000,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,52267,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,50000,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,FX99509,"Transfers, Capital Projects Fund",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,186687,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G1030,"Special Assessments",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,REAL PROPERTY TAXES AND ASSESSMENTS,SPECIAL ASSESSMENTS,,1234,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,665429,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2120,"Sewer Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,1452963,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2122,"Sewer Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,52171,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2128,"Interest & Penalties On Sewer Accts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,11594,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,36695,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2590,"Permits, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,1200,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,897,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,17254,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G360,"Sewer Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,64181,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,3077,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G3785,"St Aid-Disaster Assistance",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - PUBLIC SAFETY,,509,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,6228,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,7255,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G4960,"Fed Aid, Emergency Disaster Assistance",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,3053,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,46357,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,927,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,115852,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,2719,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,579159,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,579159,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,580315,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G81101,"Sewer Administration, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Personal Services,341454,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G81102,"Sewer Administration, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Equipment and Capital Outlay,29830,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G81104,"Sewer Administration, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,481134,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,2908,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G90108,"State Retirement, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,2950,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G90308,"Social Security , Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,SOCIAL SECURITY,Employee Benefits,25435,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G90408,"Worker's Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,3924,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,36435,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G910,"Unreserved Fund Balance Appropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,204485,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,372922,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,192760,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,77189,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G97306,"Debt Principal, Bond Anticipation Notes",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,59750,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G97307,"Debt Interest, Bond Anticipation Notes",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,28124,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,45000,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,G99509,"Transfers, Capital Projects Fund",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,252429,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H16202,"Operation of Plant, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,2543,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,12,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,216440,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H230,"Cash Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,24424,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H231,"Cash In Time Deposits Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,438932,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,14701,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,5348,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H3297,"St Aid, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - EDUCATION,,23525,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,602520,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H3501,"St Aid, Consolidated Highway Aid",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,160411,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H3591,"St Aid, Highway Cap Projects",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,289619,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,579495,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,208442,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H450,"Investments In Securities",BALANCE SHEET,CURRENT ASSETS,,,,765500,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,751940,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H51972,"Highway, Capital Projects",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,480681,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H5710,"Serial Bonds",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,SALE OF OBLIGATIONS,,2546325,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H5731,"Bans Redeemed From Appropriations",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,BANS REDEEMED FROM APPROPRIATIONS,,272100,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H5789,"Other Debt",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,MISCELLANEOUS DEBT PROCEEDS,,150000,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,9748,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H626,"Bond Anticipation Notes Payable",BALANCE SHEET,LIABILITIES,,,,1090500,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,418395,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H71972,"Recreation, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,370220,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,-1774112,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,-1774112,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,714602,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H81972,"Sewer, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Equipment and Capital Outlay,155596,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,191010,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H83972,"Water Capital Projects, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Equipment and Capital Outlay,25034,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H85972,"Drain & Storm, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,DRAINAGE,Equipment and Capital Outlay,1263,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H878,"Capital Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,439932,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H89972,"Other Home & Comm Serv, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Equipment and Capital Outlay,76702,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,H911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,83660,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K101,"Land",BALANCE SHEET,FIXED ASSETS,,,,1859206,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,18079327,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K103,"Improvements Other Than Buildings",BALANCE SHEET,FIXED ASSETS,,,,5046453,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,4581669,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K151,"Invest General Fxd Assets-Bonds And Notes",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,3241843,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,K152,"Invest General Fxd Assets-Current App",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,26324812,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TA200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,21840,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TA85,"Other Funds (specify)",BALANCE SHEET,CURRENT LIABILITIES,,,,21840,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,14053,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX2799,"Miscellaneous Local Sources",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,42539,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,84,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX8021,"Fund Equity Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,5495,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX8022,"Restated Fund Equity - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,5495,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX8029,"Fund Equity End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,13969,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX89994,"Home And Community Service",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Contractual,34065,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,TX93,"Other Expendable Trust (spec)",BALANCE SHEET,TRUST EQUITY,,,,13969,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,1515,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,1148109,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1515,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,1515,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,1515,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,1515,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,694240,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,V97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,453869,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W125,"Amts To Be Prov For Long-Term",BALANCE SHEET,PROVISION FOR LONG TERM LIABILITIES,,,,11324767,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W127,"Amts To Be Provided By Spec Assess",BALANCE SHEET,PROVISION FOR LONG TERM LIABILITIES,,,,208093,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W619,"State or Authority Loans Payable",BALANCE SHEET,LIABILITIES,,,,150000,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,10976325,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W637,"Due To Employees' Retirement System",BALANCE SHEET,LIABILITIES,,,,5664,2023-12-29
1998,250240000000,City of Oneida,City,Madison,12/31,W687,"Compensated Absences",BALANCE SHEET,LIABILITIES,,,,400871,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1001,"Real Property Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,REAL PROPERTY TAXES AND ASSESSMENTS,REAL PROPERTY TAXES,,3019088,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A10101,"Legislative Board, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,42401,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A10108,"Legislative Board, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,27725,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1051,"Gain From Sale of Tax Acq Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,GAIN FROM SALE OF TAX ACQUIRED PROPERTY,,14103,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1081,"Other Payments In Lieu of Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,PAYMENTS IN LIEU OF TAXES,,26970,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1090,"Interest & Penalties On Real Prop Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,INTEREST & PENALTIES,,74506,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A11101,"Municipal Court, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,24923,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A11104,"Municipal Court, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,973,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A11108,"Municipal Court, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,7264,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1111,"Tax On Consumers Utility Bills",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,UTILITIES GROSS RECEIPTS TAX,,-4,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1112,"Tax On Restaurant Sales",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,MISCELLANEOUS USE TAXES,,204,2023-12-29
1998,360241000000,City of Oneonta,City,Otsego,12/31,A1120,"Non Prop Tax Dist By County",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,SALES TAX DISTRIBUTION,,1858600,2023-12-29
